Kanton,BAG_Region,Franchise,Modell,Krankenkasse,Jahr,Praemie,Modell_Franchise
BE,BE3_BAG,300,GV_Hausarzt,Sympany - Vivao,2017,366.1,GV_Hausarzt_300
BE,BE3_BAG,2500,GV_Telmed,KPT,2017,256.7,GV_Telmed_2500
BE,BE3_BAG,300,GV_Hausarzt,Arcosana,2017,367.4,GV_Hausarzt_300
BE,BE3_BAG,2500,GV_OKP,Vivacare,2017,277.4,GV_OKP_2500
BE,BE3_BAG,2500,GV_Telmed,Sana24,2021,302.1000061,GV_Telmed_2500
BE,BE3_BAG,300,GV_Telmed,Sodalis,2022,386.6499939,GV_Telmed_300
BE,BE3_BAG,2500,GV_OKP,Sanitas,2022,329.3999939,GV_OKP_2500
BE,BE3_BAG,2500,GV_Telmed,Visana,2020,268.5999985,GV_Telmed_2500
BE,BE3_BAG,2500,GV_Hausarzt,CSS - Intras,2020,275.1000061,GV_Hausarzt_2500
BE,BE3_BAG,300,GV_Hausarzt,Helsana,2022,369.5999959,GV_Hausarzt_300
BE,BE3_BAG,300,GV_Telmed,Agrisano,2022,374.2000122,GV_Telmed_300
BE,BE3_BAG,300,GV_OKP,Sanitas,2024,491.2000122,GV_OKP_300
BE,BE3_BAG,300,GV_Hausarzt,Avanex,2016,364.9,GV_Hausarzt_300
BE,BE3_BAG,2500,GV_Hausarzt,Avenir,2017,228.95,GV_Hausarzt_2500
BE,BE3_BAG,300,GV_OKP,Aquilana,2016,359.6,GV_OKP_300
BE,BE3_BAG,2500,GV_Hausarzt,Rhenusana,2019,307,GV_Hausarzt_2500
BE,BE3_BAG,300,GV_OKP,Avenir,2017,386.9,GV_OKP_300
BE,BE3_BAG,300,GV_Hausarzt,Sanagate,2017,376.2,GV_Hausarzt_300
BE,BE3_BAG,2500,GV_OKP,Compact,2021,376.6000061,GV_OKP_2500
BE,BE3_BAG,2500,GV_Hausarzt,Klug,2022,329.3999939,GV_Hausarzt_2500
BE,BE3_BAG,2500,GV_OKP,Sanitas,2020,297.2999878,GV_OKP_2500
BE,BE3_BAG,2500,GV_OKP,Visana,2022,322.5,GV_OKP_2500
BE,BE3_BAG,2500,GV_OKP,KPT,2024,375.2999878,GV_OKP_2500
BE,BE3_BAG,2500,GV_Hausarzt,KK Steffisburg,2023,269.3999939,GV_Hausarzt_2500
BE,BE3_BAG,2500,GV_Hausarzt,Helsana,2023,273.9249954,GV_Hausarzt_2500
BE,BE3_BAG,300,GV_Telmed,Mutuel Assurance,2019,405.6,GV_Telmed_300
BE,BE3_BAG,2500,GV_OKP,Aquilana,2016,255.4,GV_OKP_2500
BE,BE3_BAG,2500,GV_Telmed,Sympany - Vivao,2019,271.1,GV_Telmed_2500
BE,BE3_BAG,300,GV_OKP,ÖKK,2017,391.6,GV_OKP_300
BE,BE3_BAG,2500,GV_Hausarzt,Galenos,2017,234.1,GV_Hausarzt_2500
BE,BE3_BAG,300,GV_Telmed,KVF,2021,424.6000061,GV_Telmed_300
BE,BE3_BAG,2500,GV_OKP,Sympany - Kolping,2021,441.5,GV_OKP_2500
BE,BE3_BAG,2500,GV_HMO,KPT,2020,263.2000122,GV_HMO_2500
BE,BE3_BAG,2500,GV_Telmed,ÖKK,2022,232.8499985,GV_Telmed_2500
BE,BE3_BAG,300,GV_Hausarzt,Galenos,2023,430.2000122,GV_Hausarzt_300
BE,BE3_BAG,300,GV_OKP,Sanitas,2023,456.6000061,GV_OKP_300
BE,BE3_BAG,300,GV_OKP,KK Luzerner Hinterland,2023,442.2000122,GV_OKP_300
BE,BE3_BAG,2500,GV_OKP,Helsana,2018,307.6,GV_OKP_2500
BE,BE3_BAG,2500,GV_Telmed,Visana,2018,260.8,GV_Telmed_2500
BE,BE3_BAG,300,GV_Telmed,Vivacare,2019,387.2,GV_Telmed_300
BE,BE3_BAG,300,GV_Hausarzt,Sympany - Moove,2021,450.6000061,GV_Hausarzt_300
BE,BE3_BAG,300,GV_OKP,Klug,2020,489.2000122,GV_OKP_300
BE,BE3_BAG,300,GV_HMO,Visana,2020,363.6000061,GV_HMO_300
BE,BE3_BAG,300,GV_Hausarzt,ÖKK,2020,373.3999939,GV_Hausarzt_300
BE,BE3_BAG,300,GV_OKP,Sympany - Moove,2020,500.7000122,GV_OKP_300
BE,BE3_BAG,300,GV_OKP,Philos,2022,446.6000061,GV_OKP_300
BE,BE3_BAG,2500,GV_OKP,Sodalis,2022,317,GV_OKP_2500
BE,BE3_BAG,2500,GV_Hausarzt,Sanitas,2024,337.3999939,GV_Hausarzt_2500
BE,BE3_BAG,2500,GV_Hausarzt,Galenos,2023,310.8999939,GV_Hausarzt_2500
BE,BE3_BAG,2500,GV_OKP,KVF,2018,298.3,GV_OKP_2500
BE,BE3_BAG,300,GV_Hausarzt,Wincare,2016,428.4,GV_Hausarzt_300
BE,BE3_BAG,2500,GV_Hausarzt,Concordia,2019,273.6,GV_Hausarzt_2500
BE,BE3_BAG,300,GV_OKP,Concordia,2017,416,GV_OKP_300
BE,BE3_BAG,300,GV_Hausarzt,KVF,2021,426.8999939,GV_Hausarzt_300
BE,BE3_BAG,300,GV_Hausarzt,Easy Sana,2020,421.5333252,GV_Hausarzt_300
BE,BE3_BAG,300,GV_Hausarzt,CSS - Intras,2020,394.3999939,GV_Hausarzt_300
BE,BE3_BAG,2500,GV_HMO,Visana,2023,277.7000122,GV_HMO_2500
BE,BE3_BAG,2500,GV_Telmed,Philos,2018,276.9,GV_Telmed_2500
BE,BE3_BAG,300,GV_HMO,Sumiswalder KK,2016,317.7,GV_HMO_300
BE,BE3_BAG,300,GV_OKP,Galenos,2019,440.65,GV_OKP_300
BE,BE3_BAG,2500,GV_Telmed,CSS - Arcosana,2022,244,GV_Telmed_2500
BE,BE3_BAG,2500,GV_Telmed,Compact,2020,280.2000122,GV_Telmed_2500
BE,BE3_BAG,300,GV_Telmed,KVF,2020,424.6000061,GV_Telmed_300
BE,BE3_BAG,2500,GV_Hausarzt,Avenir,2024,323.8999939,GV_Hausarzt_2500
BE,BE3_BAG,300,GV_Telmed,Vivacare,2024,471.2666626,GV_Telmed_300
BE,BE3_BAG,300,GV_Telmed,EGK-Gesundheitskasse,2018,366.9,GV_Telmed_300
BE,BE3_BAG,300,GV_Telmed,Atupri,2018,365.4,GV_Telmed_300
BE,BE3_BAG,2500,GV_Telmed,Easy Sana,2016,240.4,GV_Telmed_2500
BE,BE3_BAG,2500,GV_Telmed,KK Steffisburg,2016,207.4,GV_Telmed_2500
BE,BE3_BAG,300,GV_OKP,Sympany - Moove,2019,490.2,GV_OKP_300
BE,BE3_BAG,300,GV_Hausarzt,Rhenusana,2021,438,GV_Hausarzt_300
BE,BE3_BAG,2500,GV_Telmed,Compact,2018,234.5,GV_Telmed_2500
BE,BE3_BAG,300,GV_HMO,Atupri,2017,318,GV_HMO_300
BE,BE3_BAG,2500,GV_Hausarzt,Swica,2019,260.4,GV_Hausarzt_2500
BE,BE3_BAG,300,GV_Hausarzt,Sympany - Moove,2017,400.55,GV_Hausarzt_300
BE,BE3_BAG,2500,GV_Telmed,KVF,2021,305.2999878,GV_Telmed_2500
BE,BE3_BAG,300,GV_HMO,Sympany - Kolping,2021,476.75,GV_HMO_300
BE,BE3_BAG,2500,GV_OKP,ÖKK,2022,274.1000061,GV_OKP_2500
BE,BE3_BAG,2500,GV_OKP,Sana24,2024,381.3999939,GV_OKP_2500
BE,BE3_BAG,300,GV_HMO,Vivacare,2024,451.7999878,GV_HMO_300
BE,BE3_BAG,2500,GV_Hausarzt,Aquilana,2023,242.3999939,GV_Hausarzt_2500
BE,BE3_BAG,300,GV_Telmed,Progrès,2018,376.25,GV_Telmed_300
BE,BE3_BAG,2500,GV_Hausarzt,Provita,2017,249.6,GV_Hausarzt_2500
BE,BE3_BAG,2500,GV_Hausarzt,Provita,2019,266.2,GV_Hausarzt_2500
BE,BE3_BAG,300,GV_Telmed,Sana24,2019,430,GV_Telmed_300
BE,BE3_BAG,300,GV_Hausarzt,Atupri,2021,379,GV_Hausarzt_300
BE,BE3_BAG,2500,GV_Hausarzt,Helsana,2020,245.399999,GV_Hausarzt_2500
BE,BE3_BAG,2500,GV_Telmed,Swica,2024,334.7666626,GV_Telmed_2500
BE,BE3_BAG,300,GV_Telmed,Mutuel Assurance,2023,413.7999878,GV_Telmed_300
BE,BE3_BAG,2500,GV_OKP,Vivacare,2018,291.9,GV_OKP_2500
BE,BE3_BAG,2500,GV_Hausarzt,Avanex,2016,261.1,GV_Hausarzt_2500
BE,BE3_BAG,2500,GV_OKP,ÖKK,2016,252.7,GV_OKP_2500
BE,BE3_BAG,300,GV_Hausarzt,CSS,2019,405.1,GV_Hausarzt_300
BE,BE3_BAG,300,GV_OKP,Sanagate,2017,404.6,GV_OKP_300
BE,BE3_BAG,300,GV_OKP,Sanitas,2021,436,GV_OKP_300
BE,BE3_BAG,2500,GV_Hausarzt,Agrisano,2021,264.5,GV_Hausarzt_2500
BE,BE3_BAG,2500,GV_Telmed,Provita,2022,286.2000122,GV_Telmed_2500
BE,BE3_BAG,2500,GV_Telmed,Helsana,2023,280.6999969,GV_Telmed_2500
BE,BE3_BAG,300,GV_HMO,ÖKK,2023,367.3999939,GV_HMO_300
BE,BE3_BAG,300,GV_OKP,KMU-Krankenversicherung,2016,440.1,GV_OKP_300
BE,BE3_BAG,300,GV_HMO,Kolping,2016,435.6,GV_HMO_300
BE,BE3_BAG,300,GV_Telmed,CSS,2019,405.1,GV_Telmed_300
BE,BE3_BAG,300,GV_Hausarzt,Sumiswalder KK,2017,343.7,GV_Hausarzt_300
BE,BE3_BAG,300,GV_Telmed,Sanitas,2022,415.6499939,GV_Telmed_300
BE,BE3_BAG,2500,GV_Hausarzt,Sanagate,2018,237.9,GV_Hausarzt_2500
BE,BE3_BAG,300,GV_Hausarzt,Supra,2018,361.9,GV_Hausarzt_300
BE,BE3_BAG,300,GV_Telmed,Avenir,2016,316.85,GV_Telmed_300
BE,BE3_BAG,2500,GV_Telmed,Philos,2016,214.6,GV_Telmed_2500
BE,BE3_BAG,300,GV_Telmed,Philos,2016,320.5,GV_Telmed_300
BE,BE3_BAG,2500,GV_HMO,Visana,2019,252.35,GV_HMO_2500
BE,BE3_BAG,300,GV_OKP,Rhenusana,2016,408.9,GV_OKP_300
BE,BE3_BAG,300,GV_OKP,Sympany - Vivao,2017,423.2,GV_OKP_300
BE,BE3_BAG,2500,GV_OKP,CSS - Sanagate,2021,300.1000061,GV_OKP_2500
BE,BE3_BAG,2500,GV_Telmed,CSS,2021,283.2999878,GV_Telmed_2500
BE,BE3_BAG,2500,GV_OKP,EGK-Gesundheitskasse,2022,278.2000122,GV_OKP_2500
BE,BE3_BAG,300,GV_OKP,Philos,2018,449.4,GV_OKP_300
BE,BE3_BAG,300,GV_Telmed,CSS - Intras,2019,382.5,GV_Telmed_300
BE,BE3_BAG,2500,GV_Telmed,Swica,2017,220.15,GV_Telmed_2500
BE,BE3_BAG,300,GV_Hausarzt,Concordia,2016,358.9,GV_Hausarzt_300
BE,BE3_BAG,2500,GV_OKP,Agrisano,2017,260,GV_OKP_2500
BE,BE3_BAG,2500,GV_Hausarzt,Rhenusana,2017,286.1,GV_Hausarzt_2500
BE,BE3_BAG,2500,GV_OKP,KK Steffisburg,2017,247.3,GV_OKP_2500
BE,BE3_BAG,2500,GV_OKP,Concordia,2021,331.7999878,GV_OKP_2500
BE,BE3_BAG,2500,GV_OKP,Vita Surselva,2021,339.9500122,GV_OKP_2500
BE,BE3_BAG,300,GV_OKP,Rhenusana,2021,476,GV_OKP_300
BE,BE3_BAG,300,GV_OKP,Klug,2022,489.2000122,GV_OKP_300
BE,BE3_BAG,300,GV_OKP,CSS - Intras,2020,433.3999939,GV_OKP_300
BE,BE3_BAG,2500,GV_OKP,KVF,2020,355,GV_OKP_2500
BE,BE3_BAG,300,GV_HMO,Atupri,2020,360.1000061,GV_HMO_300
BE,BE3_BAG,300,GV_OKP,AMB,2022,447.5,GV_OKP_300
BE,BE3_BAG,2500,GV_OKP,Philos,2022,327.6000061,GV_OKP_2500
BE,BE3_BAG,300,GV_HMO,Sanitas,2018,375.5,GV_HMO_300
BE,BE3_BAG,300,GV_Hausarzt,Progrès,2018,365.73,GV_Hausarzt_300
BE,BE3_BAG,300,GV_Telmed,Sympany - Kolping,2017,461.47,GV_Telmed_300
BE,BE3_BAG,300,GV_OKP,Sodalis,2016,363.8,GV_OKP_300
BE,BE3_BAG,2500,GV_Telmed,Slkk,2016,223.4,GV_Telmed_2500
BE,BE3_BAG,300,GV_Telmed,EGK-Gesundheitskasse,2019,369,GV_Telmed_300
BE,BE3_BAG,2500,GV_Hausarzt,KVF Krankenversicherung,2017,237.3,GV_Hausarzt_2500
BE,BE3_BAG,300,GV_Telmed,Atupri,2021,379,GV_Telmed_300
BE,BE3_BAG,2500,GV_HMO,Vivacare,2020,250.3999939,GV_HMO_2500
BE,BE3_BAG,300,GV_Hausarzt,KPT,2020,391.2999878,GV_Hausarzt_300
BE,BE3_BAG,2500,GV_Telmed,Sympany - Kolping,2022,347.4333394,GV_Telmed_2500
BE,BE3_BAG,300,GV_OKP,Provita,2023,472.3999939,GV_OKP_300
BE,BE3_BAG,2500,GV_Telmed,ÖKK,2019,252,GV_Telmed_2500
BE,BE3_BAG,2500,GV_HMO,Vivacare,2016,232.9,GV_HMO_2500
BE,BE3_BAG,2500,GV_OKP,Assura,2017,232.1,GV_OKP_2500
BE,BE3_BAG,300,GV_OKP,Compact,2021,496.5,GV_OKP_300
BE,BE3_BAG,2500,GV_HMO,Atupri,2021,244.5,GV_HMO_2500
BE,BE3_BAG,300,GV_Hausarzt,Atupri,2024,452.1000061,GV_Hausarzt_300
BE,BE3_BAG,2500,GV_Hausarzt,Galenos,2024,340.3999939,GV_Hausarzt_2500
BE,BE3_BAG,2500,GV_OKP,Sana24,2023,349.2000122,GV_OKP_2500
BE,BE3_BAG,2500,GV_Hausarzt,Assura,2019,219.75,GV_Hausarzt_2500
BE,BE3_BAG,300,GV_OKP,Sumiswalder KK,2019,413.4,GV_OKP_300
BE,BE3_BAG,2500,GV_OKP,Sumiswalder KK,2017,249,GV_OKP_2500
BE,BE3_BAG,2500,GV_OKP,Sumiswalder KK,2021,307.3999939,GV_OKP_2500
BE,BE3_BAG,2500,GV_Telmed,CSS - Arcosana,2021,242.3999939,GV_Telmed_2500
BE,BE3_BAG,300,GV_Hausarzt,ÖKK,2022,354.1000061,GV_Hausarzt_300
BE,BE3_BAG,300,GV_Telmed,Sana24,2020,433.3999939,GV_Telmed_300
BE,BE3_BAG,2500,GV_Hausarzt,KVF,2020,307.6000061,GV_Hausarzt_2500
BE,BE3_BAG,300,GV_OKP,ÖKK,2024,471.6000061,GV_OKP_300
BE,BE3_BAG,2500,GV_Telmed,KPT,2024,322.7999878,GV_Telmed_2500
BE,BE3_BAG,2500,GV_OKP,Sumiswalder KK,2023,295,GV_OKP_2500
BE,BE3_BAG,300,GV_Hausarzt,Aquilana,2018,346.7,GV_Hausarzt_300
BE,BE3_BAG,300,GV_Hausarzt,Swica,2017,338.75,GV_Hausarzt_300
BE,BE3_BAG,2500,GV_Telmed,CSS,2019,285.8,GV_Telmed_2500
BE,BE3_BAG,300,GV_OKP,Atupri,2021,421.1000061,GV_OKP_300
BE,BE3_BAG,300,GV_Telmed,Rhenusana,2020,429.7999878,GV_Telmed_300
BE,BE3_BAG,300,GV_Telmed,Provita,2023,366.2000122,GV_Telmed_300
BE,BE3_BAG,2500,GV_Telmed,Easy Sana,2017,256.65,GV_Telmed_2500
BE,BE3_BAG,2500,GV_Hausarzt,Progrès,2018,246.43,GV_Hausarzt_2500
BE,BE3_BAG,300,GV_Telmed,CSS,2016,407.6,GV_Telmed_300
BE,BE3_BAG,2500,GV_Telmed,Sympany - Moove,2019,309.5,GV_Telmed_2500
BE,BE3_BAG,300,GV_Telmed,Atupri,2019,382.9,GV_Telmed_300
BE,BE3_BAG,2500,GV_OKP,CSS,2017,328,GV_OKP_2500
BE,BE3_BAG,2500,GV_OKP,Galenos,2017,291.7,GV_OKP_2500
BE,BE3_BAG,2500,GV_Hausarzt,ÖKK,2017,233.1,GV_Hausarzt_2500
BE,BE3_BAG,300,GV_Telmed,Sympany - Vivao,2021,391.8500061,GV_Telmed_300
BE,BE3_BAG,2500,GV_Hausarzt,KK Steffisburg,2020,258.25,GV_Hausarzt_2500
BE,BE3_BAG,300,GV_Hausarzt,Aquilana,2024,399.7999878,GV_Hausarzt_300
BE,BE3_BAG,2500,GV_OKP,Aquilana,2023,282.6000061,GV_OKP_2500
BE,BE3_BAG,2500,GV_HMO,Sanitas,2018,255.6,GV_HMO_2500
BE,BE3_BAG,2500,GV_Telmed,KPT,2016,247.1,GV_Telmed_2500
BE,BE3_BAG,2500,GV_OKP,Sumiswalder KK,2019,293.1,GV_OKP_2500
BE,BE3_BAG,2500,GV_Hausarzt,Avenir,2020,253.8666585,GV_Hausarzt_2500
BE,BE3_BAG,2500,GV_Telmed,Philos,2024,331.1000061,GV_Telmed_2500
BE,BE3_BAG,300,GV_OKP,KK Steffisburg,2023,426.7000122,GV_OKP_300
BE,BE3_BAG,300,GV_OKP,Atupri,2018,395,GV_OKP_300
BE,BE3_BAG,2500,GV_OKP,Progrès,2018,301.1,GV_OKP_2500
BE,BE3_BAG,300,GV_OKP,Sympany - Kolping,2018,568.3,GV_OKP_300
BE,BE3_BAG,2500,GV_Hausarzt,Easy Sana,2018,295.75,GV_Hausarzt_2500
BE,BE3_BAG,300,GV_Hausarzt,Progrès,2019,375.47,GV_Hausarzt_300
BE,BE3_BAG,300,GV_OKP,Progrès,2016,387.9,GV_OKP_300
BE,BE3_BAG,2500,GV_HMO,Kolping,2016,316.3,GV_HMO_2500
BE,BE3_BAG,300,GV_OKP,Progrès,2021,427.7999878,GV_OKP_300
BE,BE3_BAG,300,GV_Hausarzt,Sympany - Kolping,2022,506.2000122,GV_Hausarzt_300
BE,BE3_BAG,2500,GV_Hausarzt,Sympany - Vivao,2020,267.8499908,GV_Hausarzt_2500
BE,BE3_BAG,2500,GV_OKP,Supra,2022,354.3999939,GV_OKP_2500
BE,BE3_BAG,300,GV_Telmed,Sanitas,2023,420.3500061,GV_Telmed_300
BE,BE3_BAG,2500,GV_OKP,Helsana,2023,332.7000122,GV_OKP_2500
BE,BE3_BAG,300,GV_OKP,EGK-Gesundheitskasse,2023,413.5,GV_OKP_300
BE,BE3_BAG,2500,GV_Hausarzt,Visana,2021,256.8500061,GV_Hausarzt_2500
BE,BE3_BAG,300,GV_Telmed,Philos,2020,376.6666667,GV_Telmed_300
BE,BE3_BAG,300,GV_Hausarzt,Swica,2024,456.3000031,GV_Hausarzt_300
BE,BE3_BAG,300,GV_Hausarzt,Visana,2024,423.7000122,GV_Hausarzt_300
BE,BE3_BAG,300,GV_Hausarzt,EGK-Gesundheitskasse,2023,376.2999878,GV_Hausarzt_300
BE,BE3_BAG,2500,GV_Hausarzt,ÖKK,2023,260.7000122,GV_Hausarzt_2500
BE,BE3_BAG,300,GV_Hausarzt,Atupri,2018,355.5,GV_Hausarzt_300
BE,BE3_BAG,300,GV_OKP,Intras,2018,420.4,GV_OKP_300
BE,BE3_BAG,300,GV_HMO,Atupri,2016,305,GV_HMO_300
BE,BE3_BAG,300,GV_OKP,Compact,2016,383,GV_OKP_300
BE,BE3_BAG,300,GV_OKP,ÖKK,2016,372,GV_OKP_300
BE,BE3_BAG,300,GV_OKP,KPT,2019,422.8,GV_OKP_300
BE,BE3_BAG,2500,GV_OKP,Sympany - Vivao,2020,320.6000061,GV_OKP_2500
BE,BE3_BAG,300,GV_Telmed,Sana24,2022,419.6333313,GV_Telmed_300
BE,BE3_BAG,2500,GV_HMO,CSS,2024,283.0333252,GV_HMO_2500
BE,BE3_BAG,2500,GV_OKP,Sodalis,2024,350.8999939,GV_OKP_2500
BE,BE3_BAG,300,GV_OKP,KK Luzerner Hinterland,2024,459.8500061,GV_OKP_300
BE,BE3_BAG,2500,GV_Telmed,Sumiswalder KK,2024,279,GV_Telmed_2500
BE,BE3_BAG,300,GV_Hausarzt,Vivacare,2023,424.1499939,GV_Hausarzt_300
BE,BE3_BAG,300,GV_HMO,Concordia,2023,382.2999878,GV_HMO_300
BE,BE3_BAG,2500,GV_Hausarzt,Sana24,2021,288.4000092,GV_Hausarzt_2500
BE,BE3_BAG,2500,GV_Telmed,EGK-Gesundheitskasse,2024,283.2000122,GV_Telmed_2500
BE,BE3_BAG,300,GV_Telmed,Intras,2016,375,GV_Telmed_300
BE,BE3_BAG,300,GV_Telmed,KPT,2016,362.9,GV_Telmed_300
BE,BE3_BAG,300,GV_OKP,Vivacare,2016,397.2,GV_OKP_300
BE,BE3_BAG,300,GV_Hausarzt,Slkk,2019,369.5,GV_Hausarzt_300
BE,BE3_BAG,2500,GV_Hausarzt,Aquilana,2019,243.4,GV_Hausarzt_2500
BE,BE3_BAG,2500,GV_OKP,Swica,2017,276.8,GV_OKP_2500
BE,BE3_BAG,300,GV_Hausarzt,Sanitas,2017,377.9,GV_Hausarzt_300
BE,BE3_BAG,2500,GV_Hausarzt,Provita,2021,266.6500092,GV_Hausarzt_2500
BE,BE3_BAG,2500,GV_Hausarzt,Avenir,2021,255.2666575,GV_Hausarzt_2500
BE,BE3_BAG,2500,GV_Telmed,Rhenusana,2021,328.2000122,GV_Telmed_2500
BE,BE3_BAG,300,GV_HMO,KPT,2020,385,GV_HMO_300
BE,BE3_BAG,2500,GV_HMO,Sanitas,2024,322.0999985,GV_HMO_2500
BE,BE3_BAG,2500,GV_OKP,Slkk,2023,340,GV_OKP_2500
BE,BE3_BAG,300,GV_Telmed,Philos,2018,392.2,GV_Telmed_300
BE,BE3_BAG,2500,GV_HMO,Sana24,2019,282.95,GV_HMO_2500
BE,BE3_BAG,300,GV_OKP,Helsana,2019,438.1,GV_OKP_300
BE,BE3_BAG,300,GV_HMO,Provita,2019,362.1,GV_HMO_300
BE,BE3_BAG,2500,GV_OKP,Arcosana,2017,289,GV_OKP_2500
BE,BE3_BAG,2500,GV_OKP,Klug,2021,366,GV_OKP_2500
BE,BE3_BAG,300,GV_Hausarzt,Agrisano,2021,378.5,GV_Hausarzt_300
BE,BE3_BAG,2500,GV_Telmed,Easy Sana,2022,278.5666707,GV_Telmed_2500
BE,BE3_BAG,2500,GV_OKP,Slkk,2022,274.3999939,GV_OKP_2500
BE,BE3_BAG,300,GV_Hausarzt,KVF,2020,426.8999939,GV_Hausarzt_300
BE,BE3_BAG,2500,GV_OKP,Assura,2022,297.6000061,GV_OKP_2500
BE,BE3_BAG,300,GV_HMO,Galenos,2024,459.8999939,GV_HMO_300
BE,BE3_BAG,300,GV_Telmed,Sodalis,2023,405.5,GV_Telmed_300
BE,BE3_BAG,2500,GV_Hausarzt,Slkk,2023,306,GV_Hausarzt_2500
BE,BE3_BAG,2500,GV_Telmed,Concordia,2023,270.2000122,GV_Telmed_2500
BE,BE3_BAG,2500,GV_Hausarzt,KPT,2018,246.1,GV_Hausarzt_2500
BE,BE3_BAG,300,GV_Hausarzt,Sanitas,2018,388.1,GV_Hausarzt_300
BE,BE3_BAG,2500,GV_OKP,Compact,2017,284.1,GV_OKP_2500
BE,BE3_BAG,2500,GV_OKP,Sympany - Vivao,2017,303.9,GV_OKP_2500
BE,BE3_BAG,2500,GV_Hausarzt,Aquilana,2021,239.8000031,GV_Hausarzt_2500
BE,BE3_BAG,2500,GV_OKP,CSS - Intras,2020,314.1000061,GV_OKP_2500
BE,BE3_BAG,300,GV_Telmed,Aquilana,2023,349.7000122,GV_Telmed_300
BE,BE3_BAG,2500,GV_Telmed,KK Steffisburg,2023,263.7999878,GV_Telmed_2500
BE,BE3_BAG,300,GV_Hausarzt,Aquilana,2023,361.7000122,GV_Hausarzt_300
BE,BE3_BAG,2500,GV_OKP,Visana,2018,295,GV_OKP_2500
BE,BE3_BAG,2500,GV_HMO,Sansan,2016,224.75,GV_HMO_2500
BE,BE3_BAG,2500,GV_Telmed,Wincare,2016,303.7,GV_Telmed_2500
BE,BE3_BAG,2500,GV_Hausarzt,CSS - Arcosana,2022,233.8499985,GV_Hausarzt_2500
BE,BE3_BAG,2500,GV_Hausarzt,Sanitas,2020,268.1000061,GV_Hausarzt_2500
BE,BE3_BAG,300,GV_Telmed,Mutuel Assurance,2022,384.200002,GV_Telmed_300
BE,BE3_BAG,2500,GV_HMO,Sympany - Kolping,2022,349.2000122,GV_HMO_2500
BE,BE3_BAG,2500,GV_HMO,Atupri,2018,221.8,GV_HMO_2500
BE,BE3_BAG,300,GV_OKP,Atupri,2016,350.5,GV_OKP_300
BE,BE3_BAG,300,GV_OKP,Slkk,2016,386.5,GV_OKP_300
BE,BE3_BAG,2500,GV_OKP,Compact,2019,313.7,GV_OKP_2500
BE,BE3_BAG,300,GV_Hausarzt,Klug,2021,440.2999878,GV_Hausarzt_300
BE,BE3_BAG,300,GV_HMO,Concordia,2024,401.3999939,GV_HMO_300
BE,BE3_BAG,300,GV_Hausarzt,Klug,2023,462.3500061,GV_Hausarzt_300
BE,BE3_BAG,2500,GV_HMO,Sympany - Vivao,2023,293.2000122,GV_HMO_2500
BE,BE3_BAG,2500,GV_Hausarzt,Assura,2018,211.25,GV_Hausarzt_2500
BE,BE3_BAG,300,GV_Hausarzt,ÖKK,2017,352.4,GV_Hausarzt_300
BE,BE3_BAG,2500,GV_Telmed,Rhenusana,2022,328.2000122,GV_Telmed_2500
BE,BE3_BAG,2500,GV_Telmed,Aquilana,2023,231.8000031,GV_Telmed_2500
BE,BE3_BAG,2500,GV_Hausarzt,Concordia,2016,237.1,GV_Hausarzt_2500
BE,BE3_BAG,2500,GV_OKP,Assura,2016,216.6,GV_OKP_2500
BE,BE3_BAG,2500,GV_Hausarzt,Vita Surselva,2016,291.5,GV_Hausarzt_2500
BE,BE3_BAG,2500,GV_HMO,Concordia,2019,247.9,GV_HMO_2500
BE,BE3_BAG,300,GV_Telmed,Sumiswalder KK,2017,343.7,GV_Telmed_300
BE,BE3_BAG,300,GV_Hausarzt,CSS - Arcosana,2021,355.5999908,GV_Hausarzt_300
BE,BE3_BAG,2500,GV_Hausarzt,Sympany - Vivao,2021,274.7999878,GV_Hausarzt_2500
BE,BE3_BAG,2500,GV_OKP,Visana,2020,309.7999878,GV_OKP_2500
BE,BE3_BAG,300,GV_Hausarzt,KK Luzerner Hinterland,2020,420.2000122,GV_Hausarzt_300
BE,BE3_BAG,2500,GV_HMO,Sana24,2022,284.2000122,GV_HMO_2500
BE,BE3_BAG,300,GV_Hausarzt,EGK-Gesundheitskasse,2024,409.5,GV_Hausarzt_300
BE,BE3_BAG,2500,GV_Telmed,Easy Sana,2023,263.5000076,GV_Telmed_2500
BE,BE3_BAG,2500,GV_Hausarzt,Rhenusana,2016,265.3,GV_Hausarzt_2500
BE,BE3_BAG,300,GV_HMO,Sanitas,2016,357.9,GV_HMO_300
BE,BE3_BAG,2500,GV_OKP,Philos,2017,288.1,GV_OKP_2500
BE,BE3_BAG,300,GV_OKP,KVF Krankenversicherung,2017,396.2,GV_OKP_300
BE,BE3_BAG,300,GV_OKP,Galenos,2021,443.1000061,GV_OKP_300
BE,BE3_BAG,300,GV_HMO,Swica,2020,345.2999878,GV_HMO_300
BE,BE3_BAG,300,GV_Hausarzt,Rhenusana,2020,425.2000122,GV_Hausarzt_300
BE,BE3_BAG,300,GV_OKP,Visana,2022,442.5,GV_OKP_300
BE,BE3_BAG,2500,GV_Telmed,KPT,2019,258.75,GV_Telmed_2500
BE,BE3_BAG,2500,GV_Hausarzt,Visana,2018,245.9,GV_Hausarzt_2500
BE,BE3_BAG,300,GV_Telmed,Sodalis,2016,320.1,GV_Telmed_300
